Time,Bezirk,AnzahlFaelle
31.01.2021 00:00:00,Mödling,11
31.01.2021 00:00:00,Neunkirchen,6
31.01.2021 00:00:00,Sankt Pölten(Land),12
31.01.2021 00:00:00,Scheibbs,11
31.01.2021 00:00:00,Tulln,7
31.01.2021 00:00:00,Waidhofen an der Thaya,0
31.01.2021 00:00:00,Wiener Neustadt(Land),3
31.01.2021 00:00:00,Zwettl,9
31.01.2021 00:00:00,Linz(Stadt),12
31.01.2021 00:00:00,Steyr(Stadt),3
31.01.2021 00:00:00,Wels(Stadt),5
31.01.2021 00:00:00,Braunau am Inn,27
31.01.2021 00:00:00,Eferding,2
31.01.2021 00:00:00,Freistadt,12
31.01.2021 00:00:00,Gmunden,25
31.01.2021 00:00:00,Grieskirchen,2
31.01.2021 00:00:00,Kirchdorf an der Krems,0
31.01.2021 00:00:00,Linz-Land,16
31.01.2021 00:00:00,Perg,4
31.01.2021 00:00:00,Ried im Innkreis,6
31.01.2021 00:00:00,Rohrbach,2
31.01.2021 00:00:00,Schärding,3
31.01.2021 00:00:00,Steyr-Land,2
31.01.2021 00:00:00,Urfahr-Umgebung,5
31.01.2021 00:00:00,Vöcklabruck,22
31.01.2021 00:00:00,Wels-Land,13
31.01.2021 00:00:00,Salzburg(Stadt),18
31.01.2021 00:00:00,Hallein,17
31.01.2021 00:00:00,Salzburg-Umgebung,50
31.01.2021 00:00:00,Sankt Johann im Pongau,32
31.01.2021 00:00:00,Tamsweg,8
31.01.2021 00:00:00,Zell am See,8
31.01.2021 00:00:00,Graz(Stadt),27
31.01.2021 00:00:00,Deutschlandsberg,4
31.01.2021 00:00:00,Graz-Umgebung,10
31.01.2021 00:00:00,Leibnitz,5
31.01.2021 00:00:00,Leoben,0
31.01.2021 00:00:00,Liezen,16
31.01.2021 00:00:00,Murau,5
31.01.2021 00:00:00,Voitsberg,1
31.01.2021 00:00:00,Weiz,6
31.01.2021 00:00:00,Murtal,3
31.01.2021 00:00:00,Bruck-Mürzzuschlag,5
31.01.2021 00:00:00,Hartberg-Fürstenfeld,3
31.01.2021 00:00:00,Südoststeiermark,10
31.01.2021 00:00:00,Innsbruck-Stadt,23
31.01.2021 00:00:00,Imst,10
31.01.2021 00:00:00,Innsbruck-Land,28
31.01.2021 00:00:00,Kitzbühel,6
31.01.2021 00:00:00,Kufstein,21
31.01.2021 00:00:00,Landeck,4
31.01.2021 00:00:00,Lienz,14
31.01.2021 00:00:00,Reutte,19
31.01.2021 00:00:00,Schwaz,32
31.01.2021 00:00:00,Bludenz,9
31.01.2021 00:00:00,Bregenz,6
31.01.2021 00:00:00,Dornbirn,23
31.01.2021 00:00:00,Feldkirch,8
31.01.2021 00:00:00,Wien,224
01.02.2021 00:00:00,Eisenstadt(Stadt),0
01.02.2021 00:00:00,Rust(Stadt),1
01.02.2021 00:00:00,Eisenstadt-Umgebung,4
01.02.2021 00:00:00,Güssing,5
01.02.2021 00:00:00,Jennersdorf,4
01.02.2021 00:00:00,Mattersburg,9
01.02.2021 00:00:00,Neusiedl am See,15
01.02.2021 00:00:00,Oberpullendorf,0
01.02.2021 00:00:00,Oberwart,4
01.02.2021 00:00:00,Klagenfurt Stadt,17
01.02.2021 00:00:00,Villach Stadt,12
01.02.2021 00:00:00,Hermagor,9
01.02.2021 00:00:00,Klagenfurt Land,15
01.02.2021 00:00:00,Sankt Veit an der Glan,3
01.02.2021 00:00:00,Spittal an der Drau,23
01.02.2021 00:00:00,Villach Land,6
01.02.2021 00:00:00,Völkermarkt,7
01.02.2021 00:00:00,Wolfsberg,5
01.02.2021 00:00:00,Feldkirchen,9
01.02.2021 00:00:00,Krems an der Donau(Stadt),0
01.02.2021 00:00:00,Sankt Pölten(Stadt),6
01.02.2021 00:00:00,Waidhofen an der Ybbs(Stadt),0
01.02.2021 00:00:00,Wiener Neustadt(Stadt),19
01.02.2021 00:00:00,Amstetten,16
01.02.2021 00:00:00,Baden,23
01.02.2021 00:00:00,Bruck an der Leitha,8
01.02.2021 00:00:00,Gänserndorf,16
01.02.2021 00:00:00,Gmünd,7
01.02.2021 00:00:00,Hollabrunn,7
01.02.2021 00:00:00,Horn,6
01.02.2021 00:00:00,Korneuburg,4
01.02.2021 00:00:00,Krems(Land),7
01.02.2021 00:00:00,Lilienfeld,1
01.02.2021 00:00:00,Melk,5
01.02.2021 00:00:00,Mistelbach,17
01.02.2021 00:00:00,Mödling,13
01.02.2021 00:00:00,Neunkirchen,5
01.02.2021 00:00:00,Sankt Pölten(Land),16
01.02.2021 00:00:00,Scheibbs,7
01.02.2021 00:00:00,Tulln,13
01.02.2021 00:00:00,Waidhofen an der Thaya,5
01.02.2021 00:00:00,Wiener Neustadt(Land),14
01.02.2021 00:00:00,Zwettl,9
01.02.2021 00:00:00,Linz(Stadt),5
01.02.2021 00:00:00,Steyr(Stadt),0
01.02.2021 00:00:00,Wels(Stadt),11
01.02.2021 00:00:00,Braunau am Inn,16
01.02.2021 00:00:00,Eferding,3
01.02.2021 00:00:00,Freistadt,7
01.02.2021 00:00:00,Gmunden,26
01.02.2021 00:00:00,Grieskirchen,3
01.02.2021 00:00:00,Kirchdorf an der Krems,3
01.02.2021 00:00:00,Linz-Land,3
01.02.2021 00:00:00,Perg,7
01.02.2021 00:00:00,Ried im Innkreis,8
01.02.2021 00:00:00,Rohrbach,8
01.02.2021 00:00:00,Schärding,5
01.02.2021 00:00:00,Steyr-Land,1
01.02.2021 00:00:00,Urfahr-Umgebung,4
01.02.2021 00:00:00,Vöcklabruck,9
01.02.2021 00:00:00,Wels-Land,14
01.02.2021 00:00:00,Salzburg(Stadt),37
01.02.2021 00:00:00,Hallein,12
01.02.2021 00:00:00,Salzburg-Umgebung,23
01.02.2021 00:00:00,Sankt Johann im Pongau,14
01.02.2021 00:00:00,Tamsweg,6
01.02.2021 00:00:00,Zell am See,14
01.02.2021 00:00:00,Graz(Stadt),37
01.02.2021 00:00:00,Deutschlandsberg,35
01.02.2021 00:00:00,Graz-Umgebung,17
01.02.2021 00:00:00,Leibnitz,11
01.02.2021 00:00:00,Leoben,4
01.02.2021 00:00:00,Liezen,14
01.02.2021 00:00:00,Murau,6
01.02.2021 00:00:00,Voitsberg,8
01.02.2021 00:00:00,Weiz,13
01.02.2021 00:00:00,Murtal,1
01.02.2021 00:00:00,Bruck-Mürzzuschlag,22
01.02.2021 00:00:00,Hartberg-Fürstenfeld,24
01.02.2021 00:00:00,Südoststeiermark,19
01.02.2021 00:00:00,Innsbruck-Stadt,16
01.02.2021 00:00:00,Imst,5
01.02.2021 00:00:00,Innsbruck-Land,23
01.02.2021 00:00:00,Kitzbühel,15
01.02.2021 00:00:00,Kufstein,10
01.02.2021 00:00:00,Landeck,3
01.02.2021 00:00:00,Lienz,16
01.02.2021 00:00:00,Reutte,7
01.02.2021 00:00:00,Schwaz,25
01.02.2021 00:00:00,Bludenz,6
01.02.2021 00:00:00,Bregenz,11
01.02.2021 00:00:00,Dornbirn,17
01.02.2021 00:00:00,Feldkirch,11
01.02.2021 00:00:00,Wien,237
02.02.2021 00:00:00,Eisenstadt(Stadt),1
02.02.2021 00:00:00,Rust(Stadt),0
02.02.2021 00:00:00,Eisenstadt-Umgebung,4
02.02.2021 00:00:00,Güssing,6
02.02.2021 00:00:00,Jennersdorf,4
02.02.2021 00:00:00,Mattersburg,1
02.02.2021 00:00:00,Neusiedl am See,11
02.02.2021 00:00:00,Oberpullendorf,3
02.02.2021 00:00:00,Oberwart,10
02.02.2021 00:00:00,Klagenfurt Stadt,17
02.02.2021 00:00:00,Villach Stadt,11
02.02.2021 00:00:00,Hermagor,12
02.02.2021 00:00:00,Klagenfurt Land,16
02.02.2021 00:00:00,Sankt Veit an der Glan,7
02.02.2021 00:00:00,Spittal an der Drau,30
02.02.2021 00:00:00,Villach Land,11
02.02.2021 00:00:00,Völkermarkt,15
02.02.2021 00:00:00,Wolfsberg,5
02.02.2021 00:00:00,Feldkirchen,6
02.02.2021 00:00:00,Krems an der Donau(Stadt),4
02.02.2021 00:00:00,Sankt Pölten(Stadt),3
02.02.2021 00:00:00,Waidhofen an der Ybbs(Stadt),0
02.02.2021 00:00:00,Wiener Neustadt(Stadt),24
02.02.2021 00:00:00,Amstetten,26
02.02.2021 00:00:00,Baden,12
02.02.2021 00:00:00,Bruck an der Leitha,16
02.02.2021 00:00:00,Gänserndorf,32
02.02.2021 00:00:00,Gmünd,5
02.02.2021 00:00:00,Hollabrunn,8
02.02.2021 00:00:00,Horn,10
02.02.2021 00:00:00,Korneuburg,10
02.02.2021 00:00:00,Krems(Land),23
02.02.2021 00:00:00,Lilienfeld,1
02.02.2021 00:00:00,Melk,8
02.02.2021 00:00:00,Mistelbach,23
02.02.2021 00:00:00,Mödling,16
02.02.2021 00:00:00,Neunkirchen,16
02.02.2021 00:00:00,Sankt Pölten(Land),19
02.02.2021 00:00:00,Scheibbs,4
02.02.2021 00:00:00,Tulln,11
02.02.2021 00:00:00,Waidhofen an der Thaya,5
02.02.2021 00:00:00,Wiener Neustadt(Land),22
02.02.2021 00:00:00,Zwettl,11
02.02.2021 00:00:00,Linz(Stadt),26
02.02.2021 00:00:00,Steyr(Stadt),2
02.02.2021 00:00:00,Wels(Stadt),9
02.02.2021 00:00:00,Braunau am Inn,23
02.02.2021 00:00:00,Eferding,6
02.02.2021 00:00:00,Freistadt,6
02.02.2021 00:00:00,Gmunden,19
02.02.2021 00:00:00,Grieskirchen,8
02.02.2021 00:00:00,Kirchdorf an der Krems,1
02.02.2021 00:00:00,Linz-Land,22
02.02.2021 00:00:00,Perg,12
02.02.2021 00:00:00,Ried im Innkreis,15
02.02.2021 00:00:00,Rohrbach,10
02.02.2021 00:00:00,Schärding,7
02.02.2021 00:00:00,Steyr-Land,7
02.02.2021 00:00:00,Urfahr-Umgebung,11
02.02.2021 00:00:00,Vöcklabruck,12
02.02.2021 00:00:00,Wels-Land,9
02.02.2021 00:00:00,Salzburg(Stadt),48
02.02.2021 00:00:00,Hallein,49
02.02.2021 00:00:00,Salzburg-Umgebung,60
02.02.2021 00:00:00,Sankt Johann im Pongau,48
02.02.2021 00:00:00,Tamsweg,16
02.02.2021 00:00:00,Zell am See,21
02.02.2021 00:00:00,Graz(Stadt),24
02.02.2021 00:00:00,Deutschlandsberg,25
02.02.2021 00:00:00,Graz-Umgebung,27
02.02.2021 00:00:00,Leibnitz,9
02.02.2021 00:00:00,Leoben,4
02.02.2021 00:00:00,Liezen,20
02.02.2021 00:00:00,Murau,8
02.02.2021 00:00:00,Voitsberg,8
02.02.2021 00:00:00,Weiz,25
02.02.2021 00:00:00,Murtal,11
02.02.2021 00:00:00,Bruck-Mürzzuschlag,26
02.02.2021 00:00:00,Hartberg-Fürstenfeld,31
02.02.2021 00:00:00,Südoststeiermark,37
02.02.2021 00:00:00,Innsbruck-Stadt,16
02.02.2021 00:00:00,Imst,2
02.02.2021 00:00:00,Innsbruck-Land,25
02.02.2021 00:00:00,Kitzbühel,16
02.02.2021 00:00:00,Kufstein,11
02.02.2021 00:00:00,Landeck,4
02.02.2021 00:00:00,Lienz,28
02.02.2021 00:00:00,Reutte,9
02.02.2021 00:00:00,Schwaz,21
02.02.2021 00:00:00,Bludenz,11
02.02.2021 00:00:00,Bregenz,25
02.02.2021 00:00:00,Dornbirn,20
02.02.2021 00:00:00,Feldkirch,12
02.02.2021 00:00:00,Wien,267
03.02.2021 00:00:00,Eisenstadt(Stadt),2
03.02.2021 00:00:00,Rust(Stadt),0
03.02.2021 00:00:00,Eisenstadt-Umgebung,9
03.02.2021 00:00:00,Güssing,1
03.02.2021 00:00:00,Jennersdorf,6
03.02.2021 00:00:00,Mattersburg,3
03.02.2021 00:00:00,Neusiedl am See,11
03.02.2021 00:00:00,Oberpullendorf,5
03.02.2021 00:00:00,Oberwart,6
03.02.2021 00:00:00,Klagenfurt Stadt,12
03.02.2021 00:00:00,Villach Stadt,9
03.02.2021 00:00:00,Hermagor,10
03.02.2021 00:00:00,Klagenfurt Land,18
03.02.2021 00:00:00,Sankt Veit an der Glan,6
03.02.2021 00:00:00,Spittal an der Drau,40
03.02.2021 00:00:00,Villach Land,16
03.02.2021 00:00:00,Völkermarkt,9
03.02.2021 00:00:00,Wolfsberg,9
03.02.2021 00:00:00,Feldkirchen,2
03.02.2021 00:00:00,Krems an der Donau(Stadt),4
03.02.2021 00:00:00,Sankt Pölten(Stadt),4
03.02.2021 00:00:00,Waidhofen an der Ybbs(Stadt),1
03.02.2021 00:00:00,Wiener Neustadt(Stadt),22
03.02.2021 00:00:00,Amstetten,21
03.02.2021 00:00:00,Baden,28
03.02.2021 00:00:00,Bruck an der Leitha,16
03.02.2021 00:00:00,Gänserndorf,21
03.02.2021 00:00:00,Gmünd,2
03.02.2021 00:00:00,Hollabrunn,17
03.02.2021 00:00:00,Horn,5
03.02.2021 00:00:00,Korneuburg,12
03.02.2021 00:00:00,Krems(Land),4
03.02.2021 00:00:00,Lilienfeld,0
03.02.2021 00:00:00,Melk,2
03.02.2021 00:00:00,Mistelbach,22
03.02.2021 00:00:00,Mödling,12
03.02.2021 00:00:00,Neunkirchen,9
03.02.2021 00:00:00,Sankt Pölten(Land),17
03.02.2021 00:00:00,Scheibbs,8
03.02.2021 00:00:00,Tulln,24
03.02.2021 00:00:00,Waidhofen an der Thaya,5
03.02.2021 00:00:00,Wiener Neustadt(Land),15
03.02.2021 00:00:00,Zwettl,2
03.02.2021 00:00:00,Linz(Stadt),13
03.02.2021 00:00:00,Steyr(Stadt),1
03.02.2021 00:00:00,Wels(Stadt),14
03.02.2021 00:00:00,Braunau am Inn,16
03.02.2021 00:00:00,Eferding,12
03.02.2021 00:00:00,Freistadt,12
03.02.2021 00:00:00,Gmunden,25
03.02.2021 00:00:00,Grieskirchen,13
03.02.2021 00:00:00,Kirchdorf an der Krems,9
03.02.2021 00:00:00,Linz-Land,11
03.02.2021 00:00:00,Perg,13
03.02.2021 00:00:00,Ried im Innkreis,7
03.02.2021 00:00:00,Rohrbach,7
03.02.2021 00:00:00,Schärding,5
03.02.2021 00:00:00,Steyr-Land,1
03.02.2021 00:00:00,Urfahr-Umgebung,6
03.02.2021 00:00:00,Vöcklabruck,20
03.02.2021 00:00:00,Wels-Land,20
03.02.2021 00:00:00,Salzburg(Stadt),23
03.02.2021 00:00:00,Hallein,28
03.02.2021 00:00:00,Salzburg-Umgebung,12
03.02.2021 00:00:00,Sankt Johann im Pongau,28
03.02.2021 00:00:00,Tamsweg,9
03.02.2021 00:00:00,Zell am See,14
03.02.2021 00:00:00,Graz(Stadt),39
03.02.2021 00:00:00,Deutschlandsberg,27
03.02.2021 00:00:00,Graz-Umgebung,43
03.02.2021 00:00:00,Leibnitz,13
03.02.2021 00:00:00,Leoben,10
03.02.2021 00:00:00,Liezen,17
03.02.2021 00:00:00,Murau,8
03.02.2021 00:00:00,Voitsberg,7
03.02.2021 00:00:00,Weiz,16
03.02.2021 00:00:00,Murtal,17
03.02.2021 00:00:00,Bruck-Mürzzuschlag,28
03.02.2021 00:00:00,Hartberg-Fürstenfeld,29
03.02.2021 00:00:00,Südoststeiermark,33
03.02.2021 00:00:00,Innsbruck-Stadt,8
03.02.2021 00:00:00,Imst,9
03.02.2021 00:00:00,Innsbruck-Land,17
03.02.2021 00:00:00,Kitzbühel,8
03.02.2021 00:00:00,Kufstein,23
03.02.2021 00:00:00,Landeck,3
03.02.2021 00:00:00,Lienz,17
03.02.2021 00:00:00,Reutte,14
03.02.2021 00:00:00,Schwaz,28
03.02.2021 00:00:00,Bludenz,12
03.02.2021 00:00:00,Bregenz,14
03.02.2021 00:00:00,Dornbirn,23
03.02.2021 00:00:00,Feldkirch,16
03.02.2021 00:00:00,Wien,280
04.02.2021 00:00:00,Eisenstadt(Stadt),1
04.02.2021 00:00:00,Rust(Stadt),0
04.02.2021 00:00:00,Eisenstadt-Umgebung,3
04.02.2021 00:00:00,Güssing,22
04.02.2021 00:00:00,Jennersdorf,7
04.02.2021 00:00:00,Mattersburg,4
04.02.2021 00:00:00,Neusiedl am See,7
04.02.2021 00:00:00,Oberpullendorf,11
04.02.2021 00:00:00,Oberwart,7
04.02.2021 00:00:00,Klagenfurt Stadt,13
04.02.2021 00:00:00,Villach Stadt,9
04.02.2021 00:00:00,Hermagor,4
04.02.2021 00:00:00,Klagenfurt Land,7
04.02.2021 00:00:00,Sankt Veit an der Glan,3
04.02.2021 00:00:00,Spittal an der Drau,23
04.02.2021 00:00:00,Villach Land,13
04.02.2021 00:00:00,Völkermarkt,3
04.02.2021 00:00:00,Wolfsberg,5
04.02.2021 00:00:00,Feldkirchen,4
04.02.2021 00:00:00,Krems an der Donau(Stadt),1
04.02.2021 00:00:00,Sankt Pölten(Stadt),4
04.02.2021 00:00:00,Waidhofen an der Ybbs(Stadt),0
04.02.2021 00:00:00,Wiener Neustadt(Stadt),27
04.02.2021 00:00:00,Amstetten,19
04.02.2021 00:00:00,Baden,24
04.02.2021 00:00:00,Bruck an der Leitha,12
04.02.2021 00:00:00,Gänserndorf,27
04.02.2021 00:00:00,Gmünd,5
04.02.2021 00:00:00,Hollabrunn,8
04.02.2021 00:00:00,Horn,6
04.02.2021 00:00:00,Korneuburg,4
04.02.2021 00:00:00,Krems(Land),11
04.02.2021 00:00:00,Lilienfeld,0
04.02.2021 00:00:00,Melk,8
04.02.2021 00:00:00,Mistelbach,18
04.02.2021 00:00:00,Mödling,10
04.02.2021 00:00:00,Neunkirchen,13
04.02.2021 00:00:00,Sankt Pölten(Land),28
04.02.2021 00:00:00,Scheibbs,3
04.02.2021 00:00:00,Tulln,11
04.02.2021 00:00:00,Waidhofen an der Thaya,4
04.02.2021 00:00:00,Wiener Neustadt(Land),14
04.02.2021 00:00:00,Zwettl,9
04.02.2021 00:00:00,Linz(Stadt),13
04.02.2021 00:00:00,Steyr(Stadt),1
04.02.2021 00:00:00,Wels(Stadt),10
04.02.2021 00:00:00,Braunau am Inn,40
04.02.2021 00:00:00,Eferding,0
04.02.2021 00:00:00,Freistadt,6
04.02.2021 00:00:00,Gmunden,9
04.02.2021 00:00:00,Grieskirchen,10
04.02.2021 00:00:00,Kirchdorf an der Krems,4
04.02.2021 00:00:00,Linz-Land,19
04.02.2021 00:00:00,Perg,6
04.02.2021 00:00:00,Ried im Innkreis,11
04.02.2021 00:00:00,Rohrbach,13
04.02.2021 00:00:00,Schärding,10
04.02.2021 00:00:00,Steyr-Land,4
04.02.2021 00:00:00,Urfahr-Umgebung,2
04.02.2021 00:00:00,Vöcklabruck,2
04.02.2021 00:00:00,Wels-Land,13
04.02.2021 00:00:00,Salzburg(Stadt),35
04.02.2021 00:00:00,Hallein,13
04.02.2021 00:00:00,Salzburg-Umgebung,18
04.02.2021 00:00:00,Sankt Johann im Pongau,21
04.02.2021 00:00:00,Tamsweg,7
04.02.2021 00:00:00,Zell am See,12
04.02.2021 00:00:00,Graz(Stadt),25
04.02.2021 00:00:00,Deutschlandsberg,27
04.02.2021 00:00:00,Graz-Umgebung,20
04.02.2021 00:00:00,Leibnitz,21
04.02.2021 00:00:00,Leoben,8
04.02.2021 00:00:00,Liezen,13
04.02.2021 00:00:00,Murau,8
04.02.2021 00:00:00,Voitsberg,9
04.02.2021 00:00:00,Weiz,13
04.02.2021 00:00:00,Murtal,7
04.02.2021 00:00:00,Bruck-Mürzzuschlag,18
04.02.2021 00:00:00,Hartberg-Fürstenfeld,18
04.02.2021 00:00:00,Südoststeiermark,26
04.02.2021 00:00:00,Innsbruck-Stadt,6
04.02.2021 00:00:00,Imst,4
04.02.2021 00:00:00,Innsbruck-Land,17
04.02.2021 00:00:00,Kitzbühel,7
04.02.2021 00:00:00,Kufstein,11
04.02.2021 00:00:00,Landeck,5
04.02.2021 00:00:00,Lienz,22
04.02.2021 00:00:00,Reutte,5
04.02.2021 00:00:00,Schwaz,15
04.02.2021 00:00:00,Bludenz,8
04.02.2021 00:00:00,Bregenz,13
04.02.2021 00:00:00,Dornbirn,19
04.02.2021 00:00:00,Feldkirch,21
04.02.2021 00:00:00,Wien,214
05.02.2021 00:00:00,Eisenstadt(Stadt),0
05.02.2021 00:00:00,Rust(Stadt),0
05.02.2021 00:00:00,Eisenstadt-Umgebung,6
05.02.2021 00:00:00,Güssing,3
05.02.2021 00:00:00,Jennersdorf,10
05.02.2021 00:00:00,Mattersburg,1
05.02.2021 00:00:00,Neusiedl am See,10
05.02.2021 00:00:00,Oberpullendorf,4
05.02.2021 00:00:00,Oberwart,4
05.02.2021 00:00:00,Klagenfurt Stadt,19
05.02.2021 00:00:00,Villach Stadt,6
05.02.2021 00:00:00,Hermagor,9
05.02.2021 00:00:00,Klagenfurt Land,4
05.02.2021 00:00:00,Sankt Veit an der Glan,6
05.02.2021 00:00:00,Spittal an der Drau,26
05.02.2021 00:00:00,Villach Land,10
05.02.2021 00:00:00,Völkermarkt,12
05.02.2021 00:00:00,Wolfsberg,10
05.02.2021 00:00:00,Feldkirchen,6
05.02.2021 00:00:00,Krems an der Donau(Stadt),0
05.02.2021 00:00:00,Sankt Pölten(Stadt),4
05.02.2021 00:00:00,Waidhofen an der Ybbs(Stadt),1
05.02.2021 00:00:00,Wiener Neustadt(Stadt),12
05.02.2021 00:00:00,Amstetten,26
05.02.2021 00:00:00,Baden,39
05.02.2021 00:00:00,Bruck an der Leitha,14
05.02.2021 00:00:00,Gänserndorf,25
05.02.2021 00:00:00,Gmünd,7
05.02.2021 00:00:00,Hollabrunn,15
05.02.2021 00:00:00,Horn,2
05.02.2021 00:00:00,Korneuburg,16
05.02.2021 00:00:00,Krems(Land),19
05.02.2021 00:00:00,Lilienfeld,5
05.02.2021 00:00:00,Melk,6
05.02.2021 00:00:00,Mistelbach,27
05.02.2021 00:00:00,Mödling,13
05.02.2021 00:00:00,Neunkirchen,16
05.02.2021 00:00:00,Sankt Pölten(Land),15
05.02.2021 00:00:00,Scheibbs,7
05.02.2021 00:00:00,Tulln,8
05.02.2021 00:00:00,Waidhofen an der Thaya,3
05.02.2021 00:00:00,Wiener Neustadt(Land),15
05.02.2021 00:00:00,Zwettl,9
05.02.2021 00:00:00,Linz(Stadt),20
05.02.2021 00:00:00,Steyr(Stadt),1
05.02.2021 00:00:00,Wels(Stadt),22
05.02.2021 00:00:00,Braunau am Inn,28
05.02.2021 00:00:00,Eferding,4
05.02.2021 00:00:00,Freistadt,8
05.02.2021 00:00:00,Gmunden,35
05.02.2021 00:00:00,Grieskirchen,9
05.02.2021 00:00:00,Kirchdorf an der Krems,7
05.02.2021 00:00:00,Linz-Land,16
05.02.2021 00:00:00,Perg,16
05.02.2021 00:00:00,Ried im Innkreis,8
05.02.2021 00:00:00,Rohrbach,7
05.02.2021 00:00:00,Schärding,5
05.02.2021 00:00:00,Steyr-Land,4
05.02.2021 00:00:00,Urfahr-Umgebung,15
05.02.2021 00:00:00,Vöcklabruck,25
05.02.2021 00:00:00,Wels-Land,28
05.02.2021 00:00:00,Salzburg(Stadt),31
05.02.2021 00:00:00,Hallein,20
05.02.2021 00:00:00,Salzburg-Umgebung,20
05.02.2021 00:00:00,Sankt Johann im Pongau,24
05.02.2021 00:00:00,Tamsweg,4
05.02.2021 00:00:00,Zell am See,8
05.02.2021 00:00:00,Graz(Stadt),20
05.02.2021 00:00:00,Deutschlandsberg,6
05.02.2021 00:00:00,Graz-Umgebung,23
05.02.2021 00:00:00,Leibnitz,10
05.02.2021 00:00:00,Leoben,4
05.02.2021 00:00:00,Liezen,14
05.02.2021 00:00:00,Murau,4
05.02.2021 00:00:00,Voitsberg,0
05.02.2021 00:00:00,Weiz,10
05.02.2021 00:00:00,Murtal,19
05.02.2021 00:00:00,Bruck-Mürzzuschlag,25
05.02.2021 00:00:00,Hartberg-Fürstenfeld,24
05.02.2021 00:00:00,Südoststeiermark,17
05.02.2021 00:00:00,Innsbruck-Stadt,11
05.02.2021 00:00:00,Imst,3
05.02.2021 00:00:00,Innsbruck-Land,16
05.02.2021 00:00:00,Kitzbühel,5
05.02.2021 00:00:00,Kufstein,9
05.02.2021 00:00:00,Landeck,7
05.02.2021 00:00:00,Lienz,14
05.02.2021 00:00:00,Reutte,4
05.02.2021 00:00:00,Schwaz,28
05.02.2021 00:00:00,Bludenz,4
05.02.2021 00:00:00,Bregenz,15
05.02.2021 00:00:00,Dornbirn,24
05.02.2021 00:00:00,Feldkirch,9
05.02.2021 00:00:00,Wien,231
06.02.2021 00:00:00,Eisenstadt(Stadt),1
06.02.2021 00:00:00,Rust(Stadt),0
06.02.2021 00:00:00,Eisenstadt-Umgebung,5
06.02.2021 00:00:00,Güssing,2
06.02.2021 00:00:00,Jennersdorf,9
06.02.2021 00:00:00,Mattersburg,5
06.02.2021 00:00:00,Neusiedl am See,18
06.02.2021 00:00:00,Oberpullendorf,3
06.02.2021 00:00:00,Oberwart,4
06.02.2021 00:00:00,Klagenfurt Stadt,8
06.02.2021 00:00:00,Villach Stadt,8
06.02.2021 00:00:00,Hermagor,5
06.02.2021 00:00:00,Klagenfurt Land,19
06.02.2021 00:00:00,Sankt Veit an der Glan,7
06.02.2021 00:00:00,Spittal an der Drau,37
06.02.2021 00:00:00,Villach Land,7
06.02.2021 00:00:00,Völkermarkt,10
06.02.2021 00:00:00,Wolfsberg,3
06.02.2021 00:00:00,Feldkirchen,4
06.02.2021 00:00:00,Krems an der Donau(Stadt),3
06.02.2021 00:00:00,Sankt Pölten(Stadt),1
06.02.2021 00:00:00,Waidhofen an der Ybbs(Stadt),0
06.02.2021 00:00:00,Wiener Neustadt(Stadt),10
06.02.2021 00:00:00,Amstetten,13
06.02.2021 00:00:00,Baden,36
06.02.2021 00:00:00,Bruck an der Leitha,17
06.02.2021 00:00:00,Gänserndorf,20
06.02.2021 00:00:00,Gmünd,3
06.02.2021 00:00:00,Hollabrunn,14
06.02.2021 00:00:00,Horn,4
06.02.2021 00:00:00,Korneuburg,8
06.02.2021 00:00:00,Krems(Land),15
06.02.2021 00:00:00,Lilienfeld,3
06.02.2021 00:00:00,Melk,11
06.02.2021 00:00:00,Mistelbach,22
06.02.2021 00:00:00,Mödling,12
06.02.2021 00:00:00,Neunkirchen,9
06.02.2021 00:00:00,Sankt Pölten(Land),11
06.02.2021 00:00:00,Scheibbs,5
06.02.2021 00:00:00,Tulln,10
06.02.2021 00:00:00,Waidhofen an der Thaya,2
06.02.2021 00:00:00,Wiener Neustadt(Land),14
06.02.2021 00:00:00,Zwettl,7
06.02.2021 00:00:00,Linz(Stadt),8
06.02.2021 00:00:00,Steyr(Stadt),2
06.02.2021 00:00:00,Wels(Stadt),5
06.02.2021 00:00:00,Braunau am Inn,32
06.02.2021 00:00:00,Eferding,3
06.02.2021 00:00:00,Freistadt,3
06.02.2021 00:00:00,Gmunden,3
06.02.2021 00:00:00,Grieskirchen,7
06.02.2021 00:00:00,Kirchdorf an der Krems,2
06.02.2021 00:00:00,Linz-Land,1
06.02.2021 00:00:00,Perg,12
06.02.2021 00:00:00,Ried im Innkreis,12
06.02.2021 00:00:00,Rohrbach,4
06.02.2021 00:00:00,Schärding,2
06.02.2021 00:00:00,Steyr-Land,3
06.02.2021 00:00:00,Urfahr-Umgebung,4
06.02.2021 00:00:00,Vöcklabruck,4
06.02.2021 00:00:00,Wels-Land,0
06.02.2021 00:00:00,Salzburg(Stadt),14
06.02.2021 00:00:00,Hallein,14
06.02.2021 00:00:00,Salzburg-Umgebung,14
06.02.2021 00:00:00,Sankt Johann im Pongau,18
06.02.2021 00:00:00,Tamsweg,4
06.02.2021 00:00:00,Zell am See,7
06.02.2021 00:00:00,Graz(Stadt),23
06.02.2021 00:00:00,Deutschlandsberg,13
06.02.2021 00:00:00,Graz-Umgebung,8
06.02.2021 00:00:00,Leibnitz,8
06.02.2021 00:00:00,Leoben,5
